date,capital,position_value,total_value,position,return,cum_return
2020-06-12,120648.3758,0.0,120648.3758,0,0.0,0.20648375799999985
2020-06-15,120648.3758,0.0,120648.3758,0,0.0,0.20648375799999985
2020-06-16,120648.3758,0.0,120648.3758,0,0.0,0.20648375799999985
2020-06-17,120648.3758,0.0,120648.3758,0,0.0,0.20648375799999985
2020-06-18,120648.3758,0.0,120648.3758,0,0.0,0.20648375799999985
2020-06-19,120648.3758,0.0,120648.3758,0,0.0,0.20648375799999985
2020-06-22,120648.3758,0.0,120648.3758,0,0.0,0.20648375799999985
2020-06-23,120648.3758,0.0,120648.3758,0,0.0,0.20648375799999985
2020-06-24,-2468.5482000000047,123079.0,120610.4518,100,-0.0003143349402636719,0.20610451799999985
2020-06-29,-2468.5482000000047,122280.0,119811.4518,100,-0.006624633172960248,0.1981145179999999
2020-06-30,-2468.5482000000047,124091.00000000001,121622.45180000001,100,0.015115416538171056,0.21622451799999998
2020-07-01,-2468.5482000000047,124981.0,122512.4518,100,0.00731772782761797,0.22512451799999988
2020-07-02,-2468.5482000000047,128079.0,125610.4518,100,0.025287225538979774,0.25610451799999967
2020-07-03,-2468.5482000000047,130267.0,127798.4518,100,0.01741893264967942,0.2779845179999998
2020-07-06,-2468.5482000000047,131760.0,129291.4518,100,0.01168245764304321,0.2929145179999997
2020-07-07,-2468.5482000000047,138679.0,136210.45179999998,100,0.05351475216399404,0.36210451799999954
2020-07-08,-2468.5482000000047,144579.0,142110.45179999998,100,0.04331532508726332,0.4211045179999997
2020-07-09,-2468.5482000000047,146779.0,144310.45179999998,100,0.015480916231947361,0.4431045179999997
2020-07-10,-2468.5482000000047,147473.0,145004.45179999998,100,0.004809076482982677,0.45004451799999967
2020-07-13,-2468.5482000000047,150047.0,147578.45179999998,100,0.017751179140004902,0.47578451799999977
2020-07-14,-2468.5482000000047,153419.0,150950.45179999998,100,0.02284886417273002,0.5095045179999995
2020-07-15,-2468.5482000000047,153050.0,150581.45179999998,100,-0.0024445107358068707,0.5058145179999995
2020-07-16,-2468.5482000000047,138579.0,136110.45179999998,100,-0.09610081339380472,0.36110451799999965
