date,capital,position_value,total_value,position,return,cum_return
2021-06-23,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-06-24,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-06-25,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-06-28,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-06-29,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-06-30,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-07-01,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-07-02,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-07-05,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-07-06,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-07-07,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-07-08,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-07-09,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-07-12,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-07-13,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-07-14,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-07-15,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-07-16,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-07-19,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-07-20,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-07-21,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-07-22,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-07-23,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-07-26,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-07-27,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-07-28,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-07-29,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-07-30,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-08-02,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-08-03,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-08-04,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-08-05,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-08-06,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-08-09,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-08-10,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-08-11,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-08-12,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-08-13,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-08-16,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-08-17,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-08-18,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-08-19,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-08-20,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-08-23,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-08-24,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-08-25,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-08-26,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-08-27,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-08-30,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-08-31,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-09-01,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-09-02,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-09-03,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-09-06,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-09-07,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-09-08,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-09-09,151895.1778,0.0,151895.1778,0,0.0,0.5189517780000006
2021-09-10,8043.035100000008,143808.0,151851.0351,100,-0.00029061291240017884,0.5185103510000006
2021-09-13,8043.035100000008,144518.0,152561.0351,100,0.004675634904513171,0.5256103510000008
2021-09-14,8043.035100000008,145808.0,153851.0351,100,0.008455632194383389,0.5385103510000009
2021-09-15,8043.035100000008,141508.0,149551.0351,100,-0.027949113226343192,0.49551035100000096
